feedback_id,customer_id,restaurant_id,restaurant_name,feedback_text,rating,source,created_date,city,language,reviewer_name,state,review_title,visit_type,food_rating,delivery_rating,order_value,order_id,delivery_partner,delivery_time,survey_id,satisfaction_score,recommend_score,food_quality,service_quality,cleanliness,ticket_id,issue_category,priority,status,email_id,subject,request_id,feature_category,feature_title,staff_rating,ambience_rating,post_id,platform,username,engagement
FB100322,CUS0142,RES007,BiryaniBox Pune,"Extreme delay in kitchen output during lunch hour. We sat at the table for 40 minutes before even receiving water or cutlery. Food arrived lukewarm after an hour. Total operational failure at the Pune branch. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-05-13,Pune,Telugu,,,,,4.0,2.0,551.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100323,CUS0143,RES008,BiryaniBox Mumbai,"Fantastic delivery experience for our late-night biryani cravings! The rider located our residence in Mumbai effortlessly without calling multiple times for directions. The tin containers retained heat exceptionally well, ensuring the biryani and starter were steaming fresh when opened. Prompt, professional, and reliable service that makes ordering online a total pleasure. www.swiggy.com/review/98214",5.0,Zomato,2024-04-30,Mumbai,Hindi,,,,,5.0,5.0,828.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100324,CUS0144,RES001,BiryaniBox Vijayawada,"Superb tamper-proof packaging that guarantees hygiene and fresh food delivery. The aluminum handi box preserved the ghee aroma of the biryani perfectly. Starter containers had steam vents to prevent moisture buildup, keeping the chicken crisp. Excellent packaging standards that other restaurants in Vijayawada should emulate. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Zomato,2024-04-27,Vijayawada,English,,,,,5.0,5.0,966.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100325,CUS0145,RES002,BiryaniBox Guntur,"The restaurant personnel at BiryaniBox Guntur were professional and well trained. Staff members wore masks and gloves, maintaining strict hygiene standards. Orders were served hot and fresh with minimal waiting time. Their friendly attitude made our celebration memorable. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Guntur remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Zomato,2024-04-23,Guntur,Telugu,,,,,5.0,4.0,630.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100326,CUS0146,RES003,BiryaniBox Hyderabad,"   Ordered  dinner  through  the  mobile  app  from  the  Hyderabad  outlet.  The  Chicken  65  Biryani  combo  was  absolutely  delicious,  brimming  with  authentic  Hyderabadi  flavor  and  freshly  fried  curry  leaves.  Basmati  grains  were  long,  separate,  and  fragrant.  Packaging  kept  the  meal  piping  hot  until  it  reached  our  doorstep.  It  is  rare  to  find  such  consistent  quality  across  repeat  orders.  BiryaniBox  has  earned  a  loyal  customer  in  me.   ",4.0,Zomato,2024-06-22,Hyderabad,Hindi,,,,,4.0,4.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100327,CUS0147,RES004,BiryaniBox Visakhapatnam,"Multiple payment options available including credit cards, debit cards, NetBanking, Paytm, and Amazon Pay. Checkout was effortless and instant OTP verification worked smoothly. Invoice was immediately sent to my registered email and phone number. Great fintech integration! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Visakhapatnam remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Zomato,2024-04-28,Visakhapatnam,English,,,,,5.0,5.0,521.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100328,CUS0148,RES005,BiryaniBox Bengaluru,"Ordered dinner via online delivery. The rider reached within the promised 35-minute timeframe. The food parcel was handed over politely, though the outer paper bag was slightly squeezed during transport. Fortunately, the inner containers prevented any gravy leakage. Standard delivery performance without major issues. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Bengaluru remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-03-25,Bengaluru,Telugu,,,,,3.0,2.0,1425.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100329,CUS0149,RES006,BiryaniBox Chennai,"Extremely poor value for money. The portion size delivered today was barely enough for one person despite paying for a 'Special Jumbo' pack. High prices combined with mediocre food quality make BiryaniBox Chennai uncompetitive compared to other top biryani spots in Chennai. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon. 😍🍚❤️",2.0,Zomato,2024-04-15,Chennai,Hindi,,,,,2.0,3.0,1213.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100330,CUS0150,RES007,BiryaniBox Pune,"Very poor packaging quality. The delivery bag arrived torn at the bottom due to grease leakage from unsealed biryani containers. The food was lukewarm and unhygienic because the lid had popped open during transport. Unacceptable quality standards for a reputed brand like BiryaniBox in Pune. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Zomato,2024-03-29,Pune,English,,,,,1.0,1.0,1411.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100331,CUS0151,RES008,BiryaniBox Mumbai,"No cutlery or napkins were included despite ticking the request box in the app. The curry container was cracked on one side, allowing oil to seep through the paper bag onto my car seat during pickup. Careless packaging management that reflects poor attention to detail at BiryaniBox Mumbai. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-06-05,Mumbai,Telugu,,,,,2.0,3.0,943.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100332,CUS0152,RES001,BiryaniBox Vijayawada,"No cutlery or napkins were included despite ticking the request box in the app. The curry container was cracked on one side, allowing oil to seep through the paper bag onto my car seat during pickup. Careless packaging management that reflects poor attention to detail at BiryaniBox Vijayawada. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Zomato,2024-01-09,Vijayawada,Hindi,,,,,1.0,2.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100333,CUS0153,RES002,BiryaniBox Guntur,"Decent app design. Cart creation and coupon application work fine, though push notifications regarding promotions are a bit too frequent. A setting to customize notification preferences would be appreciated. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Guntur remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-06-18,Guntur,English,,,,,3.0,2.0,685.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100334,CUS0154,RES003,BiryaniBox Hyderabad,"LOCATION GPS AUTO-DETECT PLACES THE DELIVERY PIN MILES AWAY FROM MY ACTUAL RESIDENCE IN HYDERABAD, LEADING TO WRONG ADDRESS ASSIGNMENTS AND CANCELED ORDERS. TERRIBLE GPS MAPPING INTEGRATION THAT FRUSTRATES CUSTOMERS. FURTHERMORE, THE STAFF HYGIENE STANDARDS AND OVERALL BRAND CONSISTENCY AT BIRYANIBOX HYDERABAD REMAIN COMMENDABLE ACROSS REPEAT VISITS. WE LOOK FORWARD TO ORDERING OUR NEXT MEAL HERE SOON.",2.0,Zomato,2024-07-05,Hyderabad,Telugu,,,,,1.0,2.0,1055.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100335,CUS0155,RES004,BiryaniBox Visakhapatnam,"   Multiple  payment  options  available  including  credit  cards,  debit  cards,  NetBanking,  Paytm,  and  Amazon  Pay.  Checkout  was  effortless  and  instant  OTP  verification  worked  smoothly.  Invoice  was  immediately  sent  to  my  registered  email  and  phone  number.  Great  fintech  integration!  Furthermore,  the  staff  hygiene  standards  and  overall  brand  consistency  at  BiryaniBox  Visakhapatnam  remain  commendable  across  repeat  visits.  We  look  forward  to  ordering  our  next  meal  here  soon.   ",4.0,Zomato,2024-01-14,Visakhapatnam,Hindi,,,,,5.0,5.0,1197.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100336,CUS0156,RES005,BiryaniBox Bengaluru,"Order tracking on the app showed 'Delivered' 20 minutes before the rider actually arrived at our house! When we contacted support, we received automated unhelpful responses. The delayed delivery resulted in soggy starters and cold biryani. Highly frustrating logistics management that makes us hesitant to order again. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Bengaluru remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Zomato,2024-01-11,Bengaluru,English,,,,,1.0,1.0,838.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100337,CUS0157,RES006,BiryaniBox Chennai,"Visited BiryaniBox Chennai with colleagues for lunch and ordered the Mutton Fry Piece Biryani along with Apollo Fish. The meat was tender, falling off the bone effortlesly, and the ghee flavor in the rice was rich without feeling excessively heavy. The spices were perfectly balanced, satisfying everyone at our table. The starters were served piping hot with fresh onion rings and lemon wedges. Excellent culinary quality and great value for money in the Chennai dining scene.",4.0,Zomato,2024-07-05,Chennai,Telugu,,,,,4.0,4.0,1438.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100338,CUS0158,RES007,BiryaniBox Pune,"   Fantastic  delivery  experience  for  our  late-night  biryani  cravings!  The  rider  located  our  residence  in  Pune  effortlessly  without  calling  multiple  times  for  directions.  The  tin  containers  retained  heat  exceptionally  well,  ensuring  the  biryani  and  starter  were  steaming  fresh  when  opened.  Prompt,  professional,  and  reliable  service  that  makes  ordering  online  a  total  pleasure.   ",4.0,Zomato,2024-01-02,Pune,Hindi,,,,,5.0,3.0,1319.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100339,CUS0159,RES008,BiryaniBox Mumbai,"Affordable and satisfying meals for student groups and families alike. The portion size of the Special Dum Biryani is huge compared to competing restaurants in Mumbai. Combined with seasonal discounts and cashbacks, BiryaniBox offers the best value biryani in town. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Zomato,2024-02-04,Mumbai,English,,,,,3.0,3.0,1048.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100340,CUS0160,RES001,BiryaniBox Vijayawada,"Stood outside in the heat for over 45 minutes despite pre-booking a table online! When we finally got seated, the kitchen took another 35 minutes to bring out two basic chicken biryanis. Unacceptable operational delays that test customer patience. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Zomato,2024-02-16,Vijayawada,Telugu,,,,,2.0,1.0,1350.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100341,CUS0161,RES002,BiryaniBox Guntur,"Inattentive and careless floor staff. Waiters ignored our table for 20 minutes while attending exclusively to larger bill groups. Cutlery was dropped noisily without an apology, and our feedback was dismissed casually. Worst customer service experience we have encountered in Guntur. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Guntur remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Zomato,2024-02-09,Guntur,Hindi,,,,,2.0,2.0,534.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100342,CUS0162,RES003,BiryaniBox Hyderabad,"Smooth and seamless payment experience on the official BiryaniBox app! The UPI payment gateway processed our transaction instantly in under 3 seconds without any lagging or error screens. I also received an instant 50 INR cashback coupon applied automatically to my wallet. Fast, secure, and hassle-free payment system for Hyderabad customers.",3.0,Zomato,2024-05-28,Hyderabad,English,,,,,4.0,2.0,373.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100343,CUS0163,RES004,BiryaniBox Visakhapatnam,"Exceptional value for money at BiryaniBox Visakhapatnam! The family biryani combo easily fed four adults with generous portions of juicy chicken, fragrant rice, two starters, and desserts. Applying the promotional coupon on the app gave us a flat 20% discount, making the meal amazingly affordable. Outstanding price-to-quality ratio in Visakhapatnam. Highly recommended!",5.0,Zomato,2024-05-27,Visakhapatnam,Telugu,,,,,4.0,5.0,538.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100344,CUS0164,RES005,BiryaniBox Bengaluru,"   Exorbitant  waiting  time  exceeding  50  minutes  at  BiryaniBox  Bengaluru!  Staff  kept  repeatedly  assuring  us  'just  5  more  minutes'  without  tracking  the  actual  queue.  People  who  arrived  after  us  were  seated  earlier  due  to  favoritism.  Terribly  mismanaged  crowd  handling  that  ruined  our  Sunday  evening  in  Bengaluru.  Furthermore,  the  staff  hygiene  standards  and  overall  brand  consistency  at  BiryaniBox  Bengaluru  remain  commendable  across  repeat  visits.  We  look  forward  to  ordering  our  next  meal  here  soon.   ",2.0,Zomato,2024-05-26,Bengaluru,Hindi,,,,,3.0,1.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100345,CUS0165,RES006,BiryaniBox Chennai,"The BiryaniBox app is plagued with severe bugs! It crashed three times while selecting delivery address in Chennai, resetting my cart contents repeatedly. When I attempted payment, the screen froze on a blank white box. Worst user experience on Android. Please release an urgent bug fix update! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Zomato,2024-01-29,Chennai,English,,,,,2.0,3.0,1393.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100346,CUS0166,RES007,BiryaniBox Pune,OVERPRICED AND DISAPPOINTING! PRICES AT BIRYANIBOX PUNE HAVE INCREASED BY OVER 20% RECENTLY WHILE PORTION SIZES HAVE VISIBLY SHRUNK. CHARGING 450 INR FOR A SINGLE BIRYANI WITH JUST TWO SMALL CHICKEN PIECES IS COMPLETELY UNREASONABLE. ADDING PLATFORM FEES AND PACKAGING CHARGES MAKES IT AN EXORBITANT WASTE OF MONEY IN PUNE.,1.0,Zomato,10-Jun-2024,Pune,Telugu,,,,,1.0,2.0,1148.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100347,CUS0167,RES008,BiryaniBox Mumbai,"Smooth and seamless payment experience on the official BiryaniBox app! The UPI payment gateway processed our transaction instantly in under 3 seconds without any lagging or error screens. I also received an instant 50 INR cashback coupon applied automatically to my wallet. Fast, secure, and hassle-free payment system for Mumbai customers.",5.0,Zomato,2024-05-14,Mumbai,Hindi,,,,,4.0,5.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100348,CUS0168,RES001,BiryaniBox Vijayawada,"Extremely disappointed with our dinner order from BiryaniBox Vijayawada. The Mutton Biryani rice tasted burnt and overcooked, while the mutton pieces were tough and rubbery. The salan was excessively salty and virtually inedible. We expected high standards from the Vijayawada branch, but quality control was completely missing today. Wasted our money and had to order food elsewhere. Immediate kitchen quality inspection is required.",2.0,Zomato,2024-02-28,Vijayawada,English,,,,,2.0,3.0,1533.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100349,CUS0169,RES002,BiryaniBox Guntur,"ViSiTeD BiRyAnIbOx gUnTuR WiTh cOlLeAgUeS FoR LuNcH AnD OrDeReD ThE MuTtOn fRy pIeCe bIrYaNi aLoNg wItH ApOlLo fIsH. tHe mEaT WaS TeNdEr, FaLlInG OfF ThE BoNe eFfOrTlEsLy, AnD ThE GhEe fLaVoR In tHe rIcE WaS RiCh wItHoUt fEeLiNg eXcEsSiVeLy hEaVy. ThE SpIcEs wErE PeRfEcTlY BaLaNcEd, SaTiSfYiNg eVeRyOnE At oUr tAbLe. ThE StArTeRs wErE SeRvEd pIpInG HoT WiTh fReSh oNiOn rInGs aNd lEmOn wEdGeS. eXcElLeNt cUlInArY QuAlItY AnD GrEaT VaLuE FoR MoNeY In tHe gUnTuR DiNiNg sCeNe.",5.0,Zomato,2024-01-30,Guntur,Telugu,,,,,5.0,5.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100350,CUS0170,RES003,BiryaniBox Hyderabad,"Satisfactory packaging. The biryani container was well sealed, though the gravy pouch felt a bit flimsy. Thankfully it did not burst during delivery. Reusable plastic boxes are convenient, though more sustainable packaging materials should be considered. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Zomato,2024-04-03,Hyderabad,Hindi,,,,,4.0,2.0,585.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100201,CUS0021,RES006,BiryaniBox Chennai,"Extremely disappointed with our dinner order from BiryaniBox Chennai. The Mutton Biryani rice tasted burnt and overcooked, while the mutton pieces were tough and rubbery. The salan was excessively salty and virtually inedible. We expected high standards from the Chennai branch, but quality control was completely missing today. Wasted our money and had to order food elsewhere. Immediate kitchen quality inspection is required. 🤢🤮👎",1.0,Zomato,2024-03-14,Chennai,English,,,,,2.0,1.0,1329.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100347,CUS0167,RES008,BiryaniBox Mumbai,"Smooth and seamless payment experience on the official BiryaniBox app! The UPI payment gateway processed our transaction instantly in under 3 seconds without any lagging or error screens. I also received an instant 50 INR cashback coupon applied automatically to my wallet. Fast, secure, and hassle-free payment system for Mumbai customers.",5.0,Zomato,2024-05-14,Mumbai,Hindi,,,,,4.0,5.0,452.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100283,CUS0103,RES008,BiryaniBox Mumbai,"Exceptional value for money at BiryaniBox Mumbai! The family biryani combo easily fed four adults with generous portions of juicy chicken, fragrant rice, two starters, and desserts. Applying the promotional coupon on the app gave us a flat 20% discount, making the meal amazingly affordable. Outstanding price-to-quality ratio in Mumbai. Highly recommended!",4.0,Zomato,2024-04-19,Mumbai,Telugu,,,,,3.0,4.0,757.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100217,CUS0037,RES006,BiryaniBox Chennai,"Smooth and seamless payment experience on the official BiryaniBox app! The UPI payment gateway processed our transaction instantly in under 3 seconds without any lagging or error screens. I also received an instant 50 INR cashback coupon applied automatically to my wallet. Fast, secure, and hassle-free payment system for Chennai customers.",4.0,Zomato,2024-01-28,Chennai,Telugu,,,,,3.0,4.0,753.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100323,CUS0143,RES008,BiryaniBox Mumbai,"Fantastic delivery experience for our late-night biryani cravings! The rider located our residence in Mumbai effortlessly without calling multiple times for directions. The tin containers retained heat exceptionally well, ensuring the biryani and starter were steaming fresh when opened. Prompt, professional, and reliable service that makes ordering online a total pleasure. www.swiggy.com/review/98214",5.0,Zomato,2024-04-30,Mumbai,Hindi,,,,,5.0,5.0,828.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100217,CUS0037,RES006,BiryaniBox Chennai,"Smooth and seamless payment experience on the official BiryaniBox app! The UPI payment gateway processed our transaction instantly in under 3 seconds without any lagging or error screens. I also received an instant 50 INR cashback coupon applied automatically to my wallet. Fast, secure, and hassle-free payment system for Chennai customers. (Follow up note: Customer re-confirmed feedback via call)",4.0,Zomato,2024-01-28,Chennai,Telugu,,,,,3.0,4.0,753.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100350,CUS0170,RES003,BiryaniBox Hyderabad,"Satisfactory packaging. The biryani container was well sealed, though the gravy pouch felt a bit flimsy. Thankfully it did not burst during delivery. Reusable plastic boxes are convenient, though more sustainable packaging materials should be considered. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon. (Follow up note: Customer re-confirmed feedback via call)",3.0,Zomato,2024-04-03,Hyderabad,Hindi,,,,,4.0,2.0,585.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100291,CUS0111,RES008,BiryaniBox Mumbai,"The Chicken Dum Biryani delivered today from BiryaniBox Mumbai was dripping in excess oil, making the bottom layer of rice completely soggy. The spices tasted raw and unblended, causing severe stomach discomfort later in the evening. Quality has visibly declined at the Mumbai branch over recent months. I cannot recommend this place until strict quality standards are restored. (Follow up note: Customer re-confirmed feedback via call)",3.0,Zomato,28-Apr-2024,Mumbai,English,,,,,3.0,3.0,1504.0,,,,,,,,,,,,,,,,,,,,,,,,
FB100351,CUS0041,RES002,BiryaniBox Guntur,"Unacceptable delivery delay from BiryaniBox Guntur! The order arrived 50 minutes late, taking over an hour and fifteen minutes in total. The delivery agent refused to answer phone calls while we waited anxiously. When the parcel finally arrived, the biryani was completely cold and the paper bag was soaked in spilled curry. Terrible delivery service that ruined our evening plans in Guntur.",1.0,Swiggy,2024-07-03,,Hindi,,,,,,,,ORD100001,Uber Eats Delivery,29 mins,,,,,,,,,,,,,,,,,,,,,
FB100352,CUS0042,RES003,BiryaniBox Hyderabad,"Zero waiting time on a busy Friday night at BiryaniBox Hyderabad! We were seated immediately upon arrival, and our order of Special Mutton Biryani was served piping hot within 10 minutes. The kitchen operates with incredible speed and efficiency in Hyderabad. Outstanding table turnover and kitchen management! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Swiggy,2024-04-09,,English,,,,,,,,ORD100002,BiryaniBox Direct Agent,57 mins,,,,,,,,,,,,,,,,,,,,,
FB100353,CUS0043,RES004,BiryaniBox Visakhapatnam,"Impressed by the ultra-fast delvery service from biryaniiBox Visakhapatnam! The food arrived in just 22 minutes, well ahead of the estimated arrival time. The delvery partner was extremely polite, wore a clean uniform, and followed all drop-off instructions accurately. The packaging was piping hot and completely sealed with zero spillage. Seamless experience from app order placement to final delvery in Visakhapatnam.",3.0,Swiggy,2024-04-22,,Telugu,,,,,,,,ORD100003,,,,,,,,,,,,,,,,,,,,,,,
FB100354,CUS0044,RES005,BiryaniBox Bengaluru,"Stood outside in the heat for over 45 minutes despite pre-booking a table online! When we finally got seated, the kitchen took another 35 minutes to bring out two basic chicken biryanis. Unacceptable operational delays that test customer patience. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Bengaluru remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Swiggy,2024-02-27,,Hindi,,,,,,,,ORD100004,BiryaniBox Direct Agent,40 mins,,,,,,,,,,,,,,,,,,,,,
FB100355,CUS0045,RES006,BiryaniBox Chennai,"Extremely poor value for money. The portion size delivered today was barely enough for one person despite paying for a 'Special Jumbo' pack. High prices combined with mediocre food quality make BiryaniBox Chennai uncompetitive compared to other top biryani spots in Chennai. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Swiggy,2024-01-24,,English,,,,,,,,ORD100005,Swiggy Express,31 mins,,,,,,,,,,,,,,,,,,,,,
FB100356,CUS0046,RES007,BiryaniBox Pune,"<p>Prompt and swift table service! Even with a full dining room, the staff managed orders flawlessly. Starters arrived in 7 minutes and main course biryani was brought out right after. Smooth dining experience without tedious waiting. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.</p>",4.0,Swiggy,2024-05-10,,Telugu,,,,,,,,ORD100006,Swiggy Express,46 mins,,,,,,,,,,,,,,,,,,,,,
FB100357,CUS0047,RES008,BiryaniBox Mumbai,"The BiryaniBox app is plagued with severe bugs! It crashed three times while selecting delivery address in Mumbai, resetting my cart contents repeatedly. When I attempted payment, the screen froze on a blank white box. Worst user experience on Android. Please release an urgent bug fix update! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",1.0,Swiggy,2024-03-03,,Hindi,,,,,,,,ORD100007,,,,,,,,,,,,,,,,,,,,,,,
FB100358,CUS0048,RES001,BiryaniBox Vijayawada,"Very reasonable pricing considering the premium basmati rice, high quality ingredients, and generous portion sizes. The executive lunch box is priced perfectly for working professionals in Vijayawada. Great combo offers and loyalty reward discounts make dining at BiryaniBox Vijayawada worth every single rupee spent. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Swiggy,2024-01-07,,English,,,,,,,,ORD100008,Uber Eats Delivery,47 mins,,,,,,,,,,,,,,,,,,,,,
FB100359,CUS0049,RES002,BiryaniBox Guntur,"Ordered dinner through the mobile app from the Guntur outlet. The Chicken 65 Biryani combo was absolutely delicious, brimming with authentic Hyderabadi flavor and freshly fried curry leaves. Basmati grains were long, separate, and fragrant. Packaging kept the meal piping hot until it reached our doorstep. It is rare to find such consistent quality across repeat orders. BiryaniBox has earned a loyal customer in me. 🤢🤮👎",4.0,Swiggy,2024-06-25,,Telugu,,,,,,,,ORD100009,Zomato Valet,35 mins,,,,,,,,,,,,,,,,,,,,,
FB100360,CUS0050,RES003,BiryaniBox Hyderabad,"<div class=""review-box"">Payment went through on the second attempt after a minor 10-second gateway delay on the mobile app. OTP receipt took a few moments, but the order was confirmed successfully once processed. Standard payment experience overall. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.</div>",3.0,Swiggy,2024-06-08,,Hindi,,,,,,,,ORD100010,Zomato Valet,38 mins,,,,,,,,,,,,,,,,,,,,,
FB100361,CUS0051,RES004,BiryaniBox Visakhapatnam,"The app interface looks clean and user-friendly, though initial startup loading takes around 4 seconds on 4G networks. Location auto-detection required minor manual pin adjustment in Visakhapatnam. Works decently well for routine food ordering overall. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Visakhapatnam remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Swiggy,2024-06-13,,English,,,,,,,,ORD100011,Uber Eats Delivery,41 mins,,,,,,,,,,,,,,,,,,,,,
FB100362,CUS0052,RES005,BiryaniBox Bengaluru,"The restaurant personnel at BiryaniBox Bengaluru were professional and well trained. Staff members wore masks and gloves, maintaining strict hygiene standards. Orders were served hot and fresh with minimal waiting time. Their friendly attitude made our celebration memorable. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Bengaluru remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Swiggy,2024-01-26,,Telugu,,,,,,,,ORD100012,Zomato Valet,51 mins,,,,,,,,,,,,,,,,,,,,,
FB100363,,RES006,BiryaniBox Chennai,"   Location  GPS  auto-detect  places  the  delivery  pin  miles  away  from  my  actual  residence  in  Chennai,  leading  to  wrong  address  assignments  and  canceled  orders.  Terrible  GPS  mapping  integration  that  frustrates  customers.  Furthermore,  the  staff  hygiene  standards  and  overall  brand  consistency  at  BiryaniBox  Chennai  remain  commendable  across  repeat  visits.  We  look  forward  to  ordering  our  next  meal  here  soon.   ",3.0,Swiggy,2024-03-30,,Hindi,,,,,,,,ORD100013,Swiggy Express,58 mins,,,,,,,,,,,,,,,,,,,,,
FB100364,CUS0054,RES007,BiryaniBox Pune,"The new BiryaniBox mobile application is brilliant! Clean, modern UI with smooth category navigation and quick customization sliders for spice levels and extra salan. The live GPS rider tracking feature works with pinpoint accuracy. Ordering biryani in Pune has never been easier or faster. Kudos to the tech development team!",5.0,Swiggy,2024-04-16,,English,,,,,,,,ORD100014,Zomato Valet,58 mins,,,,,,,,,,,,,,,,,,,,,
FB100365,,RES008,BiryaniBox Mumbai,"Excellent queue management system using SMS notifications. We were given a token number and received an automated text when our table was ready in 8 minutes. Organized and hassle-free waiting experience at the Mumbai location. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Swiggy,2024-03-29,,Telugu,,,,,,,,ORD100015,Uber Eats Delivery,56 mins,,,,,,,,,,,,,,,,,,,,,
FB100366,CUS0056,RES001,BiryaniBox Vijayawada,"Flawless digital experience from menu browsing to final payment. The search bar auto-suggests popular starters and combos intelligently. Zero bugs or crashes encountered on Android. Highly refined mobile app! Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Vijayawada remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Swiggy,2024-01-26,,Hindi,,,,,,,,ORD100016,,,,,,,,,,,,,,,,,,,,,,,
